PRODUCT,STUDENT_ID,DOMAIN,SUM_NGR_SKILLS_MASTERED,SUM_NGR_SKILLS_PASSED_IN_PLACEMENT,CNT_TOTAL_NGR_SKILLS_AVAILABLE,PCT_SKILL_GROWTH
my_reading_academy,1423010,Language and Communication,6,0,87,0.068966
my_reading_academy,1423010,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",8,0,62,0.129032
my_reading_academy,1423010,Reading,11,0,120,0.091667
my_reading_academy,1423010,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",9,0,59,0.152542
my_reading_academy,1423010,Writing,4,0,46,0.086957
my_reading_academy,1423011,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",18,0,31,0.580645
my_reading_academy,1423011,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",22,0,42,0.523810
my_reading_academy,1423011,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",15,4,40,0.375000
my_reading_academy,1423011,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",40,38,177,0.225989
my_reading_academy,1423011,Language and Communication,23,29,87,0.264368
my_reading_academy,1423011,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",31,4,62,0.500000
my_reading_academy,1423011,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",10,0,18,0.555556
my_reading_academy,1423011,Reading,38,15,120,0.316667
my_reading_academy,1423011,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",26,2,59,0.440678
my_reading_academy,1423011,Writing,7,32,46,0.152174
my_reading_academy,1423012,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",4,0,31,0.129032
my_reading_academy,1423012,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",5,0,42,0.119048
my_reading_academy,1423012,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",3,4,40,0.075000
my_reading_academy,1423012,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",12,38,177,0.067797
my_reading_academy,1423012,Language and Communication,6,29,87,0.068966
my_reading_academy,1423012,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",11,4,62,0.177419
my_reading_academy,1423012,Reading,12,15,120,0.100000
my_reading_academy,1423012,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",6,2,59,0.101695
my_reading_academy,1423012,Writing,2,32,46,0.043478
my_reading_academy,1423013,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,31,31,0.000000
my_reading_academy,1423013,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,42,42,0.000000
my_reading_academy,1423013,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",0,38,40,0.000000
my_reading_academy,1423013,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",6,143,177,0.033898
my_reading_academy,1423013,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",0,8,14,0.000000
my_reading_academy,1423013,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423013,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--vocabulary.",0,1,1,0.000000
my_reading_academy,1423013,Language and Communication,2,79,87,0.022989
my_reading_academy,1423013,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",4,58,62,0.064516
my_reading_academy,1423013,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,18,18,0.000000
my_reading_academy,1423013,Reading,9,86,120,0.075000
my_reading_academy,1423013,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,51,59,0.000000
my_reading_academy,1423013,Writing,0,46,46,0.000000
my_reading_academy,1423014,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,31,31,0.000000
my_reading_academy,1423014,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,42,42,0.000000
my_reading_academy,1423014,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",0,38,40,0.000000
my_reading_academy,1423014,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",3,157,177,0.016949
my_reading_academy,1423014,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",3,10,14,0.214286
my_reading_academy,1423014,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423014,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--vocabulary.",0,1,1,0.000000
my_reading_academy,1423014,Language and Communication,3,81,87,0.034483
my_reading_academy,1423014,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",0,62,62,0.000000
my_reading_academy,1423014,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,18,18,0.000000
my_reading_academy,1423014,Reading,3,98,120,0.025000
my_reading_academy,1423014,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,51,59,0.000000
my_reading_academy,1423014,Writing,0,46,46,0.000000
my_reading_academy,1423015,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,18,31,0.000000
my_reading_academy,1423015,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,22,42,0.000000
my_reading_academy,1423015,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,18,40,0.025000
my_reading_academy,1423015,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",11,108,177,0.062147
my_reading_academy,1423015,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",2,7,14,0.142857
my_reading_academy,1423015,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423015,Language and Communication,8,51,87,0.091954
my_reading_academy,1423015,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",6,32,62,0.096774
my_reading_academy,1423015,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,13,18,0.000000
my_reading_academy,1423015,Reading,11,56,120,0.091667
my_reading_academy,1423015,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,30,59,0.016949
my_reading_academy,1423015,Writing,4,41,46,0.086957
my_reading_academy,1423019,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",0,2,45,0.000000
my_reading_academy,1423019,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",36,18,415,0.086747
my_reading_academy,1423019,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",1,0,14,0.071429
my_reading_academy,1423019,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",0,2,71,0.000000
my_reading_academy,1423019,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,2,79,0.000000
my_reading_academy,1423020,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,31,31,0.000000
my_reading_academy,1423020,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,42,42,0.000000
my_reading_academy,1423020,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",0,38,40,0.000000
my_reading_academy,1423020,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",21,148,177,0.118644
my_reading_academy,1423020,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",5,8,14,0.357143
my_reading_academy,1423020,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423020,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--vocabulary.",0,1,1,0.000000
my_reading_academy,1423020,Language and Communication,5,80,87,0.057471
my_reading_academy,1423020,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",0,62,62,0.000000
my_reading_academy,1423020,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,18,18,0.000000
my_reading_academy,1423020,Reading,23,91,120,0.191667
my_reading_academy,1423020,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",6,51,59,0.101695
my_reading_academy,1423020,Writing,0,46,46,0.000000
my_reading_academy,1423023,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",2,0,67,0.029851
my_reading_academy,1423023,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,0,56,0.017857
my_reading_academy,1423023,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",50,0,527,0.094877
my_reading_academy,1423023,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",1,0,30,0.033333
my_reading_academy,1423023,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--vocabulary.",2,0,22,0.090909
my_reading_academy,1423023,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",1,0,82,0.012195
my_reading_academy,1423023,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",10,0,95,0.105263
my_reading_academy,1423029,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",60,0,415,0.144578
my_reading_academy,1423029,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",1,0,14,0.071429
my_reading_academy,1423030,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,31,31,0.000000
my_reading_academy,1423030,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,42,42,0.000000
my_reading_academy,1423030,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",0,38,40,0.000000
my_reading_academy,1423030,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",23,143,177,0.129944
my_reading_academy,1423030,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",6,8,14,0.428571
my_reading_academy,1423030,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423030,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--vocabulary.",0,1,1,0.000000
my_reading_academy,1423030,Language and Communication,6,79,87,0.068966
my_reading_academy,1423030,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",4,58,62,0.064516
my_reading_academy,1423030,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,18,18,0.000000
my_reading_academy,1423030,Reading,21,86,120,0.175000
my_reading_academy,1423030,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",3,51,59,0.050847
my_reading_academy,1423030,Writing,0,46,46,0.000000
my_reading_academy,1423031,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",17,0,31,0.548387
my_reading_academy,1423031,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",21,0,42,0.500000
my_reading_academy,1423031,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",17,0,40,0.425000
my_reading_academy,1423031,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",74,0,177,0.418079
my_reading_academy,1423031,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",2,0,14,0.142857
my_reading_academy,1423031,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",2,0,7,0.285714
my_reading_academy,1423031,Language and Communication,43,0,87,0.494253
my_reading_academy,1423031,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",29,0,62,0.467742
my_reading_academy,1423031,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",6,0,18,0.333333
my_reading_academy,1423031,Reading,46,0,120,0.383333
my_reading_academy,1423031,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",24,0,59,0.406780
my_reading_academy,1423031,Writing,31,0,46,0.673913
my_reading_academy,1423032,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",1,31,42,0.023810
my_reading_academy,1423032,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,56,67,0.014925
my_reading_academy,1423032,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,43,56,0.017857
my_reading_academy,1423032,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",214,264,527,0.406072
my_reading_academy,1423032,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",0,14,14,0.000000
my_reading_academy,1423032,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--fluency.",1,4,15,0.066667
my_reading_academy,1423032,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",1,19,30,0.033333
my_reading_academy,1423032,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--vocabulary.",2,6,22,0.090909
my_reading_academy,1423032,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",1,71,82,0.012195
my_reading_academy,1423032,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,18,19,0.000000
my_reading_academy,1423032,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,77,95,0.010526
my_reading_academy,1423033,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,18,31,0.000000
my_reading_academy,1423033,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,22,42,0.000000
my_reading_academy,1423033,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,18,40,0.025000
my_reading_academy,1423033,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",8,108,177,0.045198
my_reading_academy,1423033,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",0,7,14,0.000000
my_reading_academy,1423033,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423033,Language and Communication,5,51,87,0.057471
my_reading_academy,1423033,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",6,32,62,0.096774
my_reading_academy,1423033,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,13,18,0.000000
my_reading_academy,1423033,Reading,8,56,120,0.066667
my_reading_academy,1423033,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,30,59,0.016949
my_reading_academy,1423033,Writing,2,41,46,0.043478
my_reading_academy,1423034,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",17,0,31,0.548387
my_reading_academy,1423034,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",21,0,42,0.500000
my_reading_academy,1423034,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",15,0,40,0.375000
my_reading_academy,1423034,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",26,0,177,0.146893
my_reading_academy,1423034,Language and Communication,19,0,87,0.218391
my_reading_academy,1423034,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",21,0,62,0.338710
my_reading_academy,1423034,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",6,0,18,0.333333
my_reading_academy,1423034,Reading,24,0,120,0.200000
my_reading_academy,1423034,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",22,0,59,0.372881
my_reading_academy,1423034,Writing,4,0,46,0.086957
my_reading_academy,1423035,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",18,0,31,0.580645
my_reading_academy,1423035,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",22,0,42,0.523810
my_reading_academy,1423035,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",15,4,40,0.375000
my_reading_academy,1423035,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",41,38,177,0.231638
my_reading_academy,1423035,Language and Communication,24,29,87,0.275862
my_reading_academy,1423035,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",32,4,62,0.516129
my_reading_academy,1423035,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",11,0,18,0.611111
my_reading_academy,1423035,Reading,38,15,120,0.316667
my_reading_academy,1423035,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",27,2,59,0.457627
my_reading_academy,1423035,Writing,6,32,46,0.130435
my_reading_academy,1423036,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",17,0,31,0.548387
my_reading_academy,1423036,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",21,0,42,0.500000
my_reading_academy,1423036,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",16,0,40,0.400000
my_reading_academy,1423036,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",32,0,177,0.180791
my_reading_academy,1423036,Language and Communication,23,0,87,0.264368
my_reading_academy,1423036,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",22,0,62,0.354839
my_reading_academy,1423036,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",6,0,18,0.333333
my_reading_academy,1423036,Reading,27,0,120,0.225000
my_reading_academy,1423036,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",23,0,59,0.389831
my_reading_academy,1423036,Writing,10,0,46,0.217391
my_reading_academy,1423037,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,18,31,0.000000
my_reading_academy,1423037,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,22,42,0.000000
my_reading_academy,1423037,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,18,40,0.025000
my_reading_academy,1423037,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",8,108,177,0.045198
my_reading_academy,1423037,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",0,7,14,0.000000
my_reading_academy,1423037,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423037,Language and Communication,5,51,87,0.057471
my_reading_academy,1423037,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",6,32,62,0.096774
my_reading_academy,1423037,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,13,18,0.000000
my_reading_academy,1423037,Reading,8,56,120,0.066667
my_reading_academy,1423037,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,30,59,0.016949
my_reading_academy,1423037,Writing,2,41,46,0.043478
my_reading_academy,1423042,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,18,31,0.000000
my_reading_academy,1423042,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,22,42,0.000000
my_reading_academy,1423042,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,18,40,0.025000
my_reading_academy,1423042,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",6,113,177,0.033898
my_reading_academy,1423042,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",1,7,14,0.071429
my_reading_academy,1423042,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423042,Language and Communication,7,52,87,0.080460
my_reading_academy,1423042,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",2,36,62,0.032258
my_reading_academy,1423042,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,13,18,0.000000
my_reading_academy,1423042,Reading,6,61,120,0.050000
my_reading_academy,1423042,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,30,59,0.016949
my_reading_academy,1423042,Writing,4,41,46,0.086957
my_reading_academy,1423043,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,18,31,0.000000
my_reading_academy,1423043,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,22,42,0.000000
my_reading_academy,1423043,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,18,40,0.025000
my_reading_academy,1423043,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",2,108,177,0.011299
my_reading_academy,1423043,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",0,7,14,0.000000
my_reading_academy,1423043,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423043,Language and Communication,3,51,87,0.034483
my_reading_academy,1423043,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",2,32,62,0.032258
my_reading_academy,1423043,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,13,18,0.000000
my_reading_academy,1423043,Reading,2,56,120,0.016667
my_reading_academy,1423043,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,30,59,0.016949
my_reading_academy,1423043,Writing,2,41,46,0.043478
my_reading_academy,1423044,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",17,0,31,0.548387
my_reading_academy,1423044,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",21,0,42,0.500000
my_reading_academy,1423044,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",14,3,40,0.350000
my_reading_academy,1423044,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",48,23,177,0.271186
my_reading_academy,1423044,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",1,0,14,0.071429
my_reading_academy,1423044,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",1,0,7,0.142857
my_reading_academy,1423044,Language and Communication,23,19,87,0.264368
my_reading_academy,1423044,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",25,4,62,0.403226
my_reading_academy,1423044,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",6,0,18,0.333333
my_reading_academy,1423044,Reading,32,14,120,0.266667
my_reading_academy,1423044,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",21,3,59,0.355932
my_reading_academy,1423044,Writing,12,20,46,0.260870
my_reading_academy,1423045,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",0,18,31,0.000000
my_reading_academy,1423045,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",0,22,42,0.000000
my_reading_academy,1423045,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",1,18,40,0.025000
my_reading_academy,1423045,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",9,108,177,0.050847
my_reading_academy,1423045,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",0,7,14,0.000000
my_reading_academy,1423045,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,7,7,0.000000
my_reading_academy,1423045,Language and Communication,6,51,87,0.068966
my_reading_academy,1423045,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",6,32,62,0.096774
my_reading_academy,1423045,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",0,13,18,0.000000
my_reading_academy,1423045,Reading,9,56,120,0.075000
my_reading_academy,1423045,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",1,30,59,0.016949
my_reading_academy,1423045,Writing,3,41,46,0.065217
my_reading_academy,1423046,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",10,0,527,0.018975
my_reading_academy,1423046,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",3,0,82,0.036585
my_reading_academy,1423047,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",23,0,415,0.055422
my_reading_academy,1423047,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",2,0,14,0.142857
my_reading_academy,1423048,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",7,0,31,0.225806
my_reading_academy,1423048,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",12,0,56,0.214286
my_reading_academy,1423048,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",12,0,45,0.266667
my_reading_academy,1423048,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",43,0,415,0.103614
my_reading_academy,1423048,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",16,0,71,0.225352
my_reading_academy,1423048,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",4,0,18,0.222222
my_reading_academy,1423048,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",12,0,79,0.151899
my_reading_academy,1423050,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",18,0,31,0.580645
my_reading_academy,1423050,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",22,0,42,0.523810
my_reading_academy,1423050,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",14,5,40,0.350000
my_reading_academy,1423050,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",31,105,177,0.175141
my_reading_academy,1423050,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",4,10,14,0.285714
my_reading_academy,1423050,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",0,6,7,0.000000
my_reading_academy,1423050,Language and Communication,22,41,87,0.252874
my_reading_academy,1423050,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",27,10,62,0.435484
my_reading_academy,1423050,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements.",12,0,18,0.666667
my_reading_academy,1423050,Reading,31,46,120,0.258333
my_reading_academy,1423050,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts.",27,3,59,0.457627
my_reading_academy,1423050,Writing,0,46,46,0.000000
my_reading_academy,1423051,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts.",18,0,31,0.580645
my_reading_academy,1423051,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts.",22,0,42,0.523810
my_reading_academy,1423051,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language.",15,4,40,0.375000
my_reading_academy,1423051,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing.",49,38,177,0.276836
my_reading_academy,1423051,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. ",1,0,14,0.071429
my_reading_academy,1423051,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading.",1,0,7,0.142857
my_reading_academy,1423051,Language and Communication,22,29,87,0.252874
my_reading_academy,1423051,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres.",30,4,62,0.483871
