PRODUCT,STUDENT_ID,IN_APP_TIME_SPENT_PLACEMENT_MINUTES,IN_APP_TIME_SPENT_POST_PLACEMENT_HOURS,IN_GAME_TIME_SPENT_POST_PLACEMENT_HOURS,ACTIVE_DAYS_IN_PLACEMENT,ACTIVE_WEEKS_IN_PLACEMENT,ACTIVE_DAYS_SINCE_PLACEMENT,ACTIVE_WEEKS_SINCE_PLACEMENT,AVG_MINUTES_PER_WEEK_POST_PLACEMENT,SUM_SKILLS_MASTERED,SUM_SKILLS_PASSED_IN_PLACEMENT,MINUTES_POST_PLACEMENT_PER_SKILL_MASTERED
my_math_academy,1909589,0.000000,0.250555550000,0.213333333333,0,0,1,1,15.033333000000,1,0,15.033333000000
my_math_academy,1909590,0.000000,0.401666666667,0.288888883333,0,0,1,1,24.100000000000,2,0,12.050000000000
my_math_academy,1909592,0.000000,0.202222216667,0.176944450000,0,0,1,1,12.133333000000,0,0,0.000000000000
my_math_academy,1909596,0.000000,0.500277783333,0.361388883333,0,0,1,1,30.016667000000,3,0,10.005555666667
my_math_academy,1909599,0.000000,0.344444450000,0.283611116667,0,0,1,1,20.666667000000,1,0,20.666667000000
my_math_academy,1909602,0.000000,0.405277783333,0.266111116667,0,0,1,1,24.316667000000,1,0,24.316667000000
my_math_academy,1909605,0.000000,0.414722216667,0.313055550000,0,0,1,1,24.883333000000,1,0,24.883333000000
my_math_academy,1909606,0.000000,0.212777783333,0.126111116667,0,0,1,1,12.766667000000,3,0,4.255555666667
my_math_academy,1909608,0.000000,0.829444450000,0.705000000000,0,0,1,1,49.766667000000,1,0,49.766667000000
my_math_academy,1909609,0.000000,0.312500000000,0.248611116667,0,0,1,1,18.750000000000,0,0,0.000000000000
my_math_academy,1909610,0.000000,0.315555550000,0.280000000000,0,0,1,1,18.933333000000,0,0,0.000000000000
my_math_academy,1909611,0.000000,0.306111116667,0.232500000000,0,0,1,1,18.366667000000,1,0,18.366667000000
my_math_academy,1909613,0.000000,0.376944450000,0.320000000000,0,0,1,1,22.616667000000,1,0,22.616667000000
my_math_academy,1909615,0.000000,0.833888883333,0.570555550000,0,0,1,1,50.033333000000,1,0,50.033333000000
my_math_academy,1909616,0.000000,0.513611116667,0.308888883333,0,0,1,1,30.816667000000,1,0,30.816667000000
my_math_academy,1909624,5.966667,0.000000000000,0.000000000000,1,1,0,0,0.000000000000,0,0,0.000000000000
my_math_academy,1909733,0.000000,0.403055550000,0.389444450000,0,0,1,1,24.183333000000,0,0,0.000000000000
my_math_academy,1909734,0.000000,0.292500000000,0.248333333333,0,0,1,1,17.550000000000,2,0,8.775000000000
my_math_academy,1909735,0.000000,0.347777783333,0.322222216667,0,0,1,1,20.866667000000,1,0,20.866667000000
my_math_academy,1909737,0.000000,0.199722216667,0.177500000000,0,0,1,1,11.983333000000,0,0,0.000000000000
my_math_academy,1909739,0.000000,0.311388883333,0.283055550000,0,0,1,1,18.683333000000,0,0,0.000000000000
my_math_academy,1909742,0.000000,0.260277783333,0.167222216667,0,0,1,1,15.616667000000,5,0,3.123333400000
my_math_academy,1909743,0.000000,0.307222216667,0.272500000000,0,0,1,1,18.433333000000,0,0,0.000000000000
my_math_academy,1909744,0.000000,0.112222216667,0.109722216667,0,0,1,1,6.733333000000,0,0,0.000000000000
my_math_academy,1909781,0.000000,0.288333333333,0.259722216667,0,0,1,1,17.300000000000,0,0,0.000000000000
my_math_academy,1909790,0.000000,0.397500000000,0.304444450000,0,0,1,1,23.850000000000,4,0,5.962500000000
my_math_academy,1909793,0.000000,0.234444450000,0.124166666667,0,0,1,1,14.066667000000,0,0,0.000000000000
my_math_academy,1909796,0.000000,0.534444450000,0.436388883333,0,0,1,1,32.066667000000,2,0,16.033333500000
my_math_academy,1909800,0.000000,0.371388883333,0.291944450000,0,0,1,1,22.283333000000,1,0,22.283333000000
my_math_academy,1909802,0.000000,0.536111116667,0.426388883333,0,0,1,1,32.166667000000,3,0,10.722222333333
my_math_academy,1909805,0.000000,0.508611116667,0.431111116667,0,0,1,1,30.516667000000,1,0,30.516667000000
my_math_academy,1909809,0.000000,0.505555550000,0.452222216667,0,0,1,1,30.333333000000,2,0,15.166666500000
my_math_academy,1909810,0.000000,0.001111116667,0.000000000000,0,0,1,1,0.066667000000,0,0,0.000000000000
my_math_academy,1909812,0.000000,0.560277783333,0.416666666667,0,0,1,1,33.616667000000,1,0,33.616667000000
my_math_academy,1909814,0.000000,0.327777783333,0.299722216667,0,0,1,1,19.666667000000,2,0,9.833333500000
my_math_academy,1909816,0.000000,0.238888883333,0.189722216667,0,0,1,1,14.333333000000,0,0,0.000000000000
my_math_academy,1909817,0.000000,0.333055550000,0.247222216667,0,0,1,1,19.983333000000,0,0,0.000000000000
my_math_academy,1909818,0.000000,0.244722216667,0.105277783333,0,0,1,1,14.683333000000,1,0,14.683333000000
my_math_academy,1909819,0.000000,0.453611116667,0.400555550000,0,0,1,1,27.216667000000,0,0,0.000000000000
my_math_academy,1909822,0.000000,0.511388883333,0.414444450000,0,0,1,1,30.683333000000,2,0,15.341666500000
my_math_academy,1909823,0.000000,0.167500000000,0.035000000000,0,0,1,1,10.050000000000,0,0,0.000000000000
my_math_academy,1909824,0.000000,0.265000000000,0.140277783333,0,0,1,1,15.900000000000,0,0,0.000000000000
my_math_academy,1909877,0.000000,0.256388883333,0.202500000000,0,0,1,1,15.383333000000,1,0,15.383333000000
my_math_academy,1909878,0.000000,0.258888883333,0.208888883333,0,0,1,1,15.533333000000,1,0,15.533333000000
my_math_academy,1909884,0.000000,0.263055550000,0.239166666667,0,0,1,1,15.783333000000,2,0,7.891666500000
my_math_academy,1909885,0.000000,0.149444450000,0.017777783333,0,0,1,1,8.966667000000,0,0,0.000000000000
my_math_academy,1909886,0.000000,0.250555550000,0.225000000000,0,0,1,1,15.033333000000,0,0,0.000000000000
my_math_academy,1909892,0.000000,0.045000000000,0.033333333333,0,0,1,1,2.700000000000,0,0,0.000000000000
my_math_academy,1909893,0.000000,0.231666666667,0.178333333333,0,0,1,1,13.900000000000,1,0,13.900000000000
my_math_academy,1909924,0.000000,0.431944450000,0.311111116667,0,0,1,1,25.916667000000,1,0,25.916667000000
my_math_academy,1909926,0.000000,0.468611116667,0.366666666667,0,0,1,1,28.116667000000,3,0,9.372222333333
my_math_academy,1909927,0.000000,0.715555550000,0.501388883333,0,0,1,1,42.933333000000,4,0,10.733333250000
my_math_academy,1909934,0.000000,0.000833333333,0.000000000000,0,0,1,1,0.050000000000,0,0,0.000000000000
my_math_academy,1909944,0.000000,0.000555550000,0.000555550000,0,0,1,1,0.033333000000,1,0,0.033333000000
my_math_academy,1909951,0.000000,0.528611116667,0.347777783333,0,0,1,1,31.716667000000,2,0,15.858333500000
my_math_academy,1909952,0.000000,0.078888883333,0.060000000000,0,0,1,1,4.733333000000,0,0,0.000000000000
my_math_academy,1909954,0.000000,0.708888883333,0.323333333333,0,0,1,1,42.533333000000,0,0,0.000000000000
my_math_academy,1909956,0.000000,0.307500000000,0.251944450000,0,0,1,1,18.450000000000,2,0,9.225000000000
my_math_academy,1909958,0.000000,0.172500000000,0.164444450000,0,0,1,1,10.350000000000,0,0,0.000000000000
my_math_academy,1909960,0.000000,0.221111116667,0.192222216667,0,0,1,1,13.266667000000,0,0,0.000000000000
my_math_academy,1909961,0.000000,0.237222216667,0.206666666667,0,0,1,1,14.233333000000,0,0,0.000000000000
my_math_academy,1909963,0.000000,0.651666666667,0.438055550000,0,0,1,1,39.100000000000,0,0,0.000000000000
my_math_academy,1909965,0.000000,0.000833333333,0.000000000000,0,0,1,1,0.050000000000,0,0,0.000000000000
my_math_academy,1909970,0.000000,0.613611116667,0.550000000000,0,0,1,1,36.816667000000,1,0,36.816667000000
my_math_academy,1909971,0.000000,0.759722216667,0.523611116667,0,0,1,1,45.583333000000,2,0,22.791666500000
my_math_academy,1909976,0.000000,0.680277783333,0.559444450000,0,0,1,1,40.816667000000,2,0,20.408333500000
my_math_academy,1909979,0.000000,0.317222216667,0.253611116667,0,0,1,1,19.033333000000,1,0,19.033333000000
my_math_academy,1909981,0.000000,0.723333333333,0.330000000000,0,0,1,1,43.400000000000,2,0,21.700000000000
my_math_academy,1909983,0.000000,0.739722216667,0.496388883333,0,0,1,1,44.383333000000,1,0,44.383333000000
my_math_academy,1909984,0.000000,0.009166666667,0.000000000000,0,0,1,1,0.550000000000,0,0,0.000000000000
my_math_academy,1909986,0.000000,0.105000000000,0.078888883333,0,0,1,1,6.300000000000,0,0,0.000000000000
my_math_academy,1909989,0.000000,0.736388883333,0.518888883333,0,0,1,1,44.183333000000,1,0,44.183333000000
my_math_academy,1909990,0.000000,0.274444450000,0.181944450000,0,0,1,1,16.466667000000,1,0,16.466667000000
my_math_academy,1909994,0.000000,1.410833333333,0.915000000000,0,0,1,1,84.650000000000,3,0,28.216666666667
my_math_academy,1909998,0.000000,0.771111116667,0.701944450000,0,0,1,1,46.266667000000,3,0,15.422222333333
my_math_academy,1909999,0.000000,0.519722216667,0.323333333333,0,0,1,1,31.183333000000,2,0,15.591666500000
my_math_academy,1910003,0.000000,0.779722216667,0.647777783333,0,0,1,1,46.783333000000,4,0,11.695833250000
my_math_academy,1910005,0.000000,0.505000000000,0.380833333333,0,0,1,1,30.300000000000,2,0,15.150000000000
my_math_academy,1910008,0.000000,0.436666666667,0.366944450000,0,0,1,1,26.200000000000,2,0,13.100000000000
my_math_academy,1910011,0.000000,0.346388883333,0.291388883333,0,0,1,1,20.783333000000,1,0,20.783333000000
my_math_academy,1910012,0.000000,0.524444450000,0.408333333333,0,0,1,1,31.466667000000,2,0,15.733333500000
my_math_academy,1910013,0.000000,0.443888883333,0.378611116667,0,0,1,1,26.633333000000,1,0,26.633333000000
my_math_academy,1910014,0.000000,0.003888883333,0.000000000000,0,0,1,1,0.233333000000,0,0,0.000000000000
my_math_academy,1910016,0.000000,0.446111116667,0.392777783333,0,0,1,1,26.766667000000,0,0,0.000000000000
my_math_academy,1910017,0.000000,0.002500000000,0.000000000000,0,0,1,1,0.150000000000,0,0,0.000000000000
my_math_academy,1910018,0.000000,0.105000000000,0.098611116667,0,0,1,1,6.300000000000,0,0,0.000000000000
my_math_academy,1910020,0.000000,0.248333333333,0.212222216667,0,0,1,1,14.900000000000,1,0,14.900000000000
my_math_academy,1910021,0.000000,0.213611116667,0.117777783333,0,0,1,1,12.816667000000,0,0,0.000000000000
my_math_academy,1910030,0.000000,0.308333333333,0.262777783333,0,0,1,1,18.500000000000,1,0,18.500000000000
my_math_academy,1910092,0.000000,1.088333333333,0.983055550000,0,0,1,1,65.300000000000,2,0,32.650000000000
my_math_academy,1910094,0.000000,0.097222216667,0.036388883333,0,0,1,1,5.833333000000,0,0,0.000000000000
my_math_academy,1910096,0.000000,0.448888883333,0.386666666667,0,0,1,1,26.933333000000,0,0,0.000000000000
my_math_academy,1910097,0.000000,0.935555550000,0.717500000000,0,0,1,1,56.133333000000,7,0,8.019047571429
my_math_academy,1910098,0.000000,0.516666666667,0.374722216667,0,0,1,1,31.000000000000,2,0,15.500000000000
my_math_academy,1910100,0.000000,0.951388883333,0.706388883333,0,0,1,1,57.083333000000,3,0,19.027777666667
my_math_academy,1910101,0.000000,0.616111116667,0.422777783333,0,0,1,1,36.966667000000,1,0,36.966667000000
my_math_academy,1910102,0.000000,0.453611116667,0.354722216667,0,0,1,1,27.216667000000,1,0,27.216667000000
my_math_academy,1910193,0.000000,0.106111116667,0.053333333333,0,0,1,1,6.366667000000,0,0,0.000000000000
my_math_academy,1910196,0.000000,0.196666666667,0.141944450000,0,0,1,1,11.800000000000,2,0,5.900000000000
my_math_academy,1910198,0.000000,0.618611116667,0.538611116667,0,0,1,1,37.116667000000,2,0,18.558333500000
